* Measurement data measured by REW V5.20.13
* Source: C:\Users\DABKING\Desktop\Diffuse Field Target.txt
* Format: Comma/Tab/Space delimited data
* Dated: 2022. 12. 29 ¿ÀÈÄ 10:16:49
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement imported from C:\Users\DABKING\Desktop\Diffuse Field Target.txt Format: Comma/Tab/Space delimited data 480 values loaded, 20 Hz to 19,967 Hz log spaced
* Measurement: Diffuse Field Target
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
1315.000000	81.234
1320.000000	81.197
1340.000000	81.062
1360.000000	80.954
1380.000000	80.848
1400.000000	80.719
1430.000000	80.528
1450.000000	80.418
1475.000000	80.255
1500.000000	80.111
1525.000000	79.977
1550.000000	79.812
1575.000000	79.660
1600.000000	79.469
1625.000000	79.267
1650.000000	79.066
1675.000000	78.865
1700.000000	78.641
1725.000000	78.406
1750.000000	78.194
1775.000000	77.981
1800.000000	77.754
1825.000000	77.529
1850.000000	77.305
1875.000000	77.084
1900.000000	76.868
1925.000000	76.651
1950.000000	76.443
1975.000000	76.229
2000.000000	76.027
2030.000000	75.779
2060.000000	75.555
2090.000000	75.350
2120.000000	75.118
2140.000000	74.963
2180.000000	74.652
2200.000000	74.480
2240.000000	74.128
2270.000000	73.866
2300.000000	73.608
2330.000000	73.353
2360.000000	73.102
2400.000000	72.790
2430.000000	72.592
2470.000000	72.354
2500.000000	72.164
2540.000000	71.913
2580.000000	71.719
2620.000000	71.610
2650.000000	71.567
2690.000000	71.513
2720.000000	71.483
2760.000000	71.429
2800.000000	71.407
2850.000000	71.405
2900.000000	71.405
2950.000000	71.405
3000.000000	71.414
3040.000000	71.447
3070.000000	71.479
3110.000000	71.520
3150.000000	71.564
3200.000000	71.632
3250.000000	71.743
3300.000000	71.888
3350.000000	72.050
3400.000000	72.226
3450.000000	72.374
3500.000000	72.517
3550.000000	72.656
3600.000000	72.799
3650.000000	72.968
3700.000000	73.115
3750.000000	73.247
3820.000000	73.471
3870.000000	73.636
3950.000000	73.857
4000.000000	73.989
4060.000000	74.170
4120.000000	74.355
4180.000000	74.514
4250.000000	74.685
4310.000000	74.855
4370.000000	75.036
4440.000000	75.239
4500.000000	75.392
4550.000000	75.498
4620.000000	75.653
4680.000000	75.776
4750.000000	75.925
4820.000000	76.068
4870.000000	76.168
4940.000000	76.308
5000.000000	76.399
5080.000000	76.480
5150.000000	76.527
5220.000000	76.592
5300.000000	76.685
5380.000000	76.765
5450.000000	76.813
5520.000000	76.865
5600.000000	76.948
5700.000000	77.051
5800.000000	77.117
5900.000000	77.192
6000.000000	77.278
6080.000000	77.319
6150.000000	77.359
6220.000000	77.394
6300.000000	77.404
6400.000000	77.408
6500.000000	77.440
6600.000000	77.487
6700.000000	77.507
6800.000000	77.539
6900.000000	77.583
7000.000000	77.602
7100.000000	77.604
7200.000000	77.605
7300.000000	77.607
7400.000000	77.622
7500.000000	77.659
7620.000000	77.698
7750.000000	77.704
7880.000000	77.708
8000.000000	77.743
8120.000000	77.859
8250.000000	78.007
8380.000000	78.185
8500.000000	78.354
8620.000000	78.491
8750.000000	78.657
8850.000000	78.801
9000.000000	79.008
9120.000000	79.137
9250.000000	79.250
9380.000000	79.375
9500.000000	79.500
9620.000000	79.622
9750.000000	79.756
9880.000000	79.887
10000.000000	80.014
10150.000000	80.191
10300.000000	80.347
10440.000000	80.483
10600.000000	80.671
10750.000000	80.855
10900.000000	81.037
11060.000000	81.228
11200.000000	81.393
11380.000000	81.603
11500.000000	81.740
11720.000000	81.989
11800.000000	82.078
12060.000000	82.364
12200.000000	82.516
12410.000000	82.741
12500.000000	82.840
12650.000000	83.017
12800.000000	83.206
13150.000000	83.610
13200.000000	83.666
13400.000000	83.892
13600.000000	84.078
13800.000000	84.240
14000.000000	84.423
14300.000000	84.702
14500.000000	84.884
14750.000000	85.108
15000.000000	85.329
15250.000000	85.546
15500.000000	85.759
15750.000000	85.969
16000.000000	86.176
16250.000000	86.380
16500.000000	86.580
16750.000000	86.778
17000.000000	86.972
17250.000000	87.164
17500.000000	87.353
17750.000000	87.539
18000.000000	87.723
18250.000000	87.904
18500.000000	88.083
18750.000000	88.260
19000.000000	88.442
19250.000000	88.653
19500.000000	88.861
19750.000000	89.027
